"","brand_tag"
"1008","파스텔"
"1009","화사한"
"1010","테이퍼드핏"
"1011","모노톤"
"1012","로고플레이"
"1013","로고플레이"
"1014","컬러블록"
"1015","로고플레이"
"1016","모노톤"
"1017","아가일"
"1018","로고플레이"
"1019","테니스"
"1020","화사한"
"1021","컬러포인트"
"1022","컬러블록"
"1023","모노톤"
"1024","로고플레이"
"1025","화사한"
"1026","파스텔"
"1027","컬러포인트"
"1028","로고플레이"
"1029","테니스"
"1030","로고플레이"
"1031","모노톤"
"1032","로고플레이"
"1033","테니스"
"1034","컬러포인트"
"1035","그래픽"
"1036","컬러블록"
"1037","레터링"
"1038","로고플레이"
"1039","화사한"
"1040","화사한"
"1041","로고플레이"
"1042","파스텔"
"1043","컬러포인트"
"1044","플라워"
"1045","레터링"
"1046","아가일"
"1047","테니스"
"1048","컬러포인트"
"1049","로고플레이"
"1050","컬러블록"
"1051","화사한"
"1052","로고플레이"
"1053","로고플레이"
"1054","메쉬"
"1055","컬러블록"
"1056","모노톤"
"1057","로고플레이"
"1058","로고플레이"
"1059","모노톤"
"1060","코듀로이"
"1061","체크"
"1062","와펜"
"1063","모노톤"
"1064","로고플레이"
"1065","컬러블록"
"1066","미세먼지"
"1067","모노톤"
"1068","로고플레이"
"1069","로고플레이"
"1070","컬러포인트"
"1071","비비드"
"1072","로고플레이"
"1073","모노톤"
"1074","로고플레이"
"1075","그래픽"
"1076","모노톤"
"1077","로고플레이"
"1078","테니스"
"1079","스포티"
"1080","로고플레이"
"1081","로고플레이"
"1082","테니스"
"1083","로고플레이"
"1084","체크"
"1085","로고플레이"
"1086","화사한"
"1087","컬러블록"
"1088","로고플레이"
"1089","카무플라주"
"1090","테니스"
"1091","컬러포인트"
"1092","로고플레이"
"1093","편안한"
"1094","로고플레이"
"1095","테니스"
"1096","그라데이션"
"1097","모노톤"
"1098","로고플레이"
"1099","그래픽"
"1100","로고플레이"
"1101","모노톤"
"1102","타이다이"
"1103","카무플라주"
"1104","화사한"
"1105","로고플레이"
"1106","화사한"
"1107","로고플레이"
"1108","모노톤"
"1109","화사한"
"1110","컬러포인트"
"1111","파스텔"
"1112","테니스"
"1113","모노톤"
"1114","슬림핏"
"1115","테니스"
"1116","로고플레이"
"1117","모노톤"
"1118","로고플레이"
"1119","그래픽"
"1120","로고플레이"
"1121","모노톤"
"1122","로고플레이"
"1123","컬러블록"
"1124","카고"
"1125","슬림핏"
"1126","로고플레이"
"1127","체크"
"1128","로고플레이"
"1129","스트라이프"
"1130","로고플레이"
