"","brand_tag"
"973","힙합"
"974","오버핏"
"975","모노톤"
"976","로고플레이"
"977","레더"
"978","그래픽"
"979","체크"
"980","플리츠"
"981","스트링"
"982","화사한"
"983","힙합"
"984","힙합"
"985","카고"
"986","로고플레이"
"987","오버핏"
"988","유니크"
"989","힙합"
"990","체크"
"991","비비드"
"992","비건패션"
"993","레터링"
"994","레이어드룩"
"995","레더"
"996","스트링"
"997","유니크"
"998","힙합"
"999","스트라이프"
"1000","오버핏"
"1001","카고"
"1002","페인팅"
"1003","유니크"
"1004","힙합"
"1005","그래픽"
"1006","오버핏"
"1007","플리스"
"1008","로고플레이"
"1009","유니크"
"1010","힙합"
"1011","그라데이션"
"1012","카고"
"1013","컬러블록"
"1014","유니크"
"1015","힙합"
"1016","타이다이"
"1017","로고플레이"
"1018","플리스"
"1019","오버핏"
"1020","유니크"
"1021","모노톤"
"1022","타이다이"
"1023","모노톤"
"1024","오버핏"
"1025","카고"
"1026","테크웨어"
"1027","유니크"
"1028","컬러블록"
"1029","오버핏"
"1030","스트링"
"1031","로고플레이"
"1032","카고"
"1033","유니크"
"1034","힙합"
"1035","로고플레이"
"1036","핀턱"
"1037","와이드핏"
"1038","유니크"
"1039","힙합"
"1040","리버서블"
"1041","힙합"
"1042","유니크"
"1043","체크"
"1044","카고"
"1045","와이드핏"
"1046","그래픽"
"1047","오버핏"
"1048","유니크"
"1049","힙합"
"1050","체크"
"1051","올블랙"
"1052","와이드핏"
"1053","유니크"
"1054","힙합"
"1055","레터링"
"1056","카고"
"1057","카무플라주"
"1058","로고플레이"
"1059","유니크"
"1060","힙합"
"1061","올블랙"
"1062","레더"
"1063","컬러블록"
"1064","그래픽"
"1065","힙합"
"1066","유니크"
"1067","체크"
"1068","핀턱"
"1069","레오퍼드"
"1070","로고플레이"
"1071","화사한"
"1072","그래픽"
"1073","체크"
"1074","힙합"
"1075","컬러포인트"
"1076","비비드"
"1077","로고플레이"
"1078","글로시"
"1079","유니크"
"1080","힙합"
"1081","로고플레이"
"1082","힙합"
"1083","스트라이프"
"1084","로고플레이"
"1085","유니크"
"1086","힙합"
"1087","그래픽"
"1088","셋업코디"
"1089","타이다이"
"1090","로고플레이"
"1091","유니크"
"1092","힙합"
"1093","워싱"
"1094","컬러블록"
"1095","로고플레이"
"1096","유니크"
"1097","그래픽"
"1098","힙합"
"1099","플라워"
"1100","와이드핏"
"1101","로고플레이"
"1102","레오퍼드"
"1103","플리스"
"1104","로고플레이"
"1105","오버핏"
"1106","컬러블록"
"1107","유니크"
"1108","힙합"
"1109","메쉬"
"1110","카무플라주"
"1111","카고"
"1112","셀럽템"
"1113","밀리터리"
"1114","오버핏"
"1115","레터링"
"1116","유니크"
"1117","힙합"
"1118","로고플레이"
"1119","컬러블록"
"1120","타이다이"
"1121","워싱"
"1122","키높이"
"1123","와이드핏"
"1124","플리스"
"1125","유니크"
"1126","컬러블록"
"1127","모노톤"
"1128","로고플레이"
"1129","체크"
"1130","힙합"
"1131","그래픽"
"1132","레터링"
"1133","그래픽"
"1134","체크"
"1135","모노톤"
"1136","유니크"
"1137","페인팅"
"1138","힙합"
"1139","컬러블록"
"1140","비비드"
"1141","유니크"
"1142","그래픽"
"1143","힙합"
"1144","글로시"
"1145","스트링"
"1146","플리스"
"1147","유니크"
"1148","힙합"
"1149","비비드"
"1150","로고플레이"
"1151","레오퍼드"
"1152","리버서블"
"1153","그래픽"
"1154","유니크"
"1155","힙합"
"1156","로고플레이"
"1157","유니크"
"1158","힙합"
"1159","파스텔"
"1160","화사한"
"1161","카고"
"1162","체크"
"1163","글로시"
"1164","레터링"
"1165","플리스"
"1166","레터링"
"1167","그래픽"
"1168","유니크"
"1169","힙합"
"1170","로고플레이"
"1171","유니크"
"1172","힙합"
"1173","그래픽"
"1174","와이드핏"
"1175","워싱"
"1176","유니크"
"1177","힙합"
"1178","그래픽"
"1179","모노톤"
"1180","그라데이션"
"1181","로고플레이"
"1182","로고플레이"
"1183","힙합"
"1184","오버핏"
"1185","편안한"
"1186","컬러블록"
"1187","힙합"
"1188","그래픽"
"1189","로고플레이"
"1190","로고플레이"
"1191","컬러블록"
"1192","레오퍼드"
"1193","오버핏"
"1194","레터링"
"1195","힙합"
"1196","핀턱"
"1197","유니크"
"1198","와이드핏"
"1199","카고"
"1200","아가일"
"1201","와이드핏"
"1202","오버핏"
"1203","럭셔리"
"1204","컬러블록"
"1205","그래픽"
"1206","유니크"
"1207","로고플레이"
"1208","플리스"
"1209","오버핏"
"1210","모노톤"
"1211","유니크"
"1212","힙합"
"1213","키높이"
"1214","타이다이"
"1215","와이드핏"
"1216","카고"
"1217","글로시"
"1218","로고플레이"
"1219","컬러포인트"
"1220","유니크"
"1221","힙합"
"1222","그래픽"
"1223","타이다이"
"1224","워싱"
"1225","와이드핏"
"1226","힙합"
"1227","유니크"
"1228","오버핏"
"1229","로고플레이"
"1230","그래픽"
"1231","글로시"
"1232","오버핏"
"1233","유니크"
